WKT,PERIMETER,LEVEL4,LEVEL2,LEVEL1,LEVEL3,XCentroid,YCentroid
"POINT (136592.64693993301 461723.95750604558)",9909.64950610000,01.011.015700.1,01.011,01,01.011.015700,135731.01269999999,461633.25916500000
"POINT (133934.58335270511 460887.98921972653)",7289.26831198000,01.011.015700.2,01.011,01,01.011.015700,133526.44081800000,461432.17926599999
"POINT (135303.714519 458176.98603)",20317.64184760000,01.011.015700.3,01.011,01,01.011.015700,135303.71451900000,458176.98602999997
"POINT (132323.19673838606 456759.27045940742)",20591.16192840000,01.011.015700.4,01.011,01,01.011.015700,132549.94259100000,457938.34889299999
"POINT (134539.10528643444 471425.36114406982)",21325.68067360000,01.011.015800.2,01.011,01,01.011.015800,132679.78929500000,470291.63188100001
"POINT (122407.88091320373 470991.52095831913)",20910.05509900000,01.013.016000.2,01.013,01,01.013.016000,122997.42013000000,470356.63257100002
"POINT (124519.546323 471519.740805)",4547.01678967000,01.013.016000.3,01.013,01,01.013.016000,124519.54632300000,471519.74080500001
"POINT (118893.085397 459922.239291)",27894.41051930000,01.013.016200.2,01.013,01,01.013.016200,118893.08539700000,459922.23929100001
"POINT (119050.105074 454867.73201699997)",30154.23121760000,01.013.016200.3,01.013,01,01.013.016200,119050.10507400001,454867.73201699997
"POINT (117397.081057 449192.36557099997)",26101.01702770000,01.013.016200.4,01.013,01,01.013.016200,117397.08105700000,449192.36557099997
"POINT (115276.809611 442661.417366)",15786.85893400000,01.013.016200.5,01.013,01,01.013.016200,115276.80961100000,442661.41736600001
"POINT (117212.52766 444162.635421)",8378.40100018000,01.013.016200.6,01.013,01,01.013.016200,117212.52766000001,444162.63542100001
"POINT (107093.271966 440341.878893)",23625.01904870000,01.013.016200.7,01.013,01,01.013.016200,107093.27196600000,440341.87889300002
"POINT (128357.374258 459663.15266899997)",3879.74658764000,01.013.016300.1,01.013,01,01.013.016300,128357.37425800000,459663.15266899997
"POINT (127442.587234 459176.93042699998)",3813.59587354000,01.013.016300.2,01.013,01,01.013.016300,127442.58723400001,459176.93042699998
"POINT (128888.041968 459024.80654399999)",2937.56946183000,01.013.016300.3,01.013,01,01.013.016300,128888.04196800000,459024.80654399999
"POINT (128135.220444 459046.38820699998)",2342.08592102000,01.013.016300.4,01.013,01,01.013.016300,128135.22044400001,459046.38820699998
"POINT (127339.39758465954 458505.16720856837)",4968.03371586000,01.013.016300.5,01.013,01,01.013.016300,127021.95339100000,458369.11969700002
"POINT (128126.093986 458480.35010899999)",2383.58040828000,01.013.016300.6,01.013,01,01.013.016300,128126.09398600001,458480.35010899999
"POINT (129333.63699299999 458427.702)",2540.34847639000,01.013.016300.7,01.013,01,01.013.016300,129333.63699299999,458427.70199999999
"POINT (128733.62345699999 458471.398944)",2346.84743693000,01.013.016300.8,01.013,01,01.013.016300,128733.62345699999,458471.39894400002
"POINT (128282.959489 457963.77075)",2767.78432579000,01.013.016400.1,01.013,01,01.013.016400,128282.95948900000,457963.77075000003
"POINT (129176.42795 457825.04566599999)",2946.61165563000,01.013.016400.2,01.013,01,01.013.016400,129176.42795000000,457825.04566599999
"POINT (129852.71948838605 457432.13249195443)",4582.29705787000,01.013.016400.3,01.013,01,01.013.016400,130079.46534100000,457522.83083300001
"POINT (127317.9809852279 457430.64368347719)",6923.59923905000,01.013.016400.4,01.013,01,01.013.016400,126864.48927999999,457475.99285400001
"POINT (128287.48869547721 457264.75365813676)",5216.15319882000,01.013.016400.5,01.013,01,01.013.016400,128332.83786600000,456992.65863500000
"POINT (129087.992234 457108.258938)",3315.00010238000,01.013.016400.6,01.013,01,01.013.016400,129087.99223400000,457108.25893800001
"POINT (129467.161029 456287.006409)",5204.90145335000,01.013.016400.7,01.013,01,01.013.016400,129467.16102900000,456287.00640900002
"POINT (131328.49314813677 456039.70914604561)",9306.38198050000,01.013.016400.8,01.013,01,01.013.016400,131056.39812500001,455949.01080500003
"POINT (125490.327257 454956.72382499999)",17525.78295580000,01.013.016500.1,01.013,01,01.013.016500,125490.32725700000,454956.72382499999
"POINT (129550.345963 454183.345707)",23877.98437410000,01.013.016500.2,01.013,01,01.013.016500,129550.34596300000,454183.34570700000
"POINT (122172.302751 452689.731458)",7756.26061195000,01.013.016600.1,01.013,01,01.013.016600,122172.30275100000,452689.73145800002
"POINT (123565.904677 452070.619538)",11960.47391460000,01.013.016600.2,01.013,01,01.013.016600,123565.90467700000,452070.61953800003
"POINT (127481.39421499999 451231.68731)",11583.20802300000,01.013.016600.3,01.013,01,01.013.016600,127481.39421499999,451231.68731000001
"POINT (125980.098454 451910.533124)",6108.77703172000,01.013.016600.4,01.013,01,01.013.016600,125980.09845400001,451910.53312400001
"POINT (127030.47760499999 452078.66009299998)",5572.43968265000,01.013.016600.5,01.013,01,01.013.016600,127030.47760499999,452078.66009299998
"POINT (124465.097075 450321.900656)",12941.24089450000,01.013.016600.6,01.013,01,01.013.016600,124465.09707500000,450321.90065600001
"POINT (122654.08264199999 450001.29664399999)",8779.73609311000,01.013.016600.7,01.013,01,01.013.016600,122654.08264199999,450001.29664399999
"POINT (120807.047551 451335.360544)",4095.99324548000,01.013.016700.1,01.013,01,01.013.016700,120807.04755100000,451335.36054400000
"POINT (121485.262672 450632.837558)",3178.55537655000,01.013.016700.2,01.013,01,01.013.016700,121485.26267200000,450632.83755800000
"POINT (120420.769146 450559.194303)",3877.78757096000,01.013.016700.3,01.013,01,01.013.016700,120420.76914600001,450559.19430300000
"POINT (120181.430173 449885.175555)",5022.16559483000,01.013.016700.4,01.013,01,01.013.016700,120181.43017300000,449885.17555500002
"POINT (121474.70125 450004.735132)",2963.26121109000,01.013.016700.5,01.013,01,01.013.016700,121474.70125000000,450004.73513200000
"POINT (121135.792075 449105.742807)",5465.88231343000,01.013.016700.6,01.013,01,01.013.016700,121135.79207500000,449105.74280700000
"POINT (119852.199257 449103.63038)",6258.90654768000,01.013.016700.7,01.013,01,01.013.016700,119852.19925700000,449103.63037999999
"POINT (131263.707319 449073.44462199998)",39114.49356520000,01.013.016800.1,01.013,01,01.013.016800,131263.70731900001,449073.44462199998
"POINT (126176.295041 444548.90368)",37345.83896760000,01.013.016800.2,01.013,01,01.013.016800,126176.29504100000,444548.90367999999
"POINT (122619.09644199999 436284.73030699999)",75481.84119170001,01.013.016800.3,01.013,01,01.013.016800,122619.09644199999,436284.73030699999
"POINT (57398.989260780487 415958.3609069318)",56860.37666780000,01.014.017200.1,01.014,01,01.014.017200,57141.60783960000,420333.84506700002
"POINT (49547.828627236617 422183.96998483897)",58214.34823200000,01.014.017200.2,01.014,01,01.014.017200,51349.49857550000,417422.41369299998
"POINT (42974.908395799997 415422.718904)",44886.11161540000,01.014.017200.3,01.014,01,01.014.017200,42974.90839580000,415422.71890400001
"POINT (46105.413994460971 410839.41849776084)",89554.35364040000,01.014.017200.4,01.014,01,01.014.017200,45590.65115210000,399772.01738700003
"POINT (37698.876427975643 411358.0365230341)",29190.59399490000,01.014.017200.5,01.014,01,01.014.017200,40015.30921860000,409170.29444299999
"POINT (49440.943653568305 408383.99511165847)",46750.06283890000,01.014.017200.7,01.014,01,01.014.017200,50341.77862770000,403879.82024099998
"POINT (35358.090858296586 406703.06613372278)",13740.64897970000,01.014.017300.1,01.014,01,01.014.017300,36800.09334250000,407408.04512600001
"POINT (38208.382137386237 403554.05865617096)",34921.51794760000,01.014.017300.2,01.014,01,01.014.017300,39329.93962510000,402656.81266599998
"POINT (34339.808629910352 405583.11103348969)",16772.70527910000,01.014.017300.3,01.014,01,01.014.017300,34660.25362640000,405262.66603700002
"POINT (36697.44055254689 404655.81597194687)",3387.30116653000,01.014.017300.4,01.014,01,01.014.017300,36601.30705360000,404559.68247300002
"POINT (36536.162599271011 403399.27973740414)",12258.29924880000,01.014.017300.5,01.014,01,01.014.017300,35638.91660910000,403527.45773600001
"POINT (37085.664469164731 397250.67809949286)",35581.68195310000,01.014.017300.6,01.014,01,01.014.017300,38876.80904750000,395742.34582300001
"POINT (42800.031567530328 396959.91451933933)",22563.35049960000,01.014.017300.7,01.014,01,01.014.017300,42191.18607420000,398177.60550599999
"POINT (37290.652963526853 383711.62914042443)",58419.50680960000,01.014.017500.1,01.014,01,01.014.017500,38963.63220120000,386671.51548399997
"POINT (56033.153903699997 394187.63863599999)",57331.33882590000,01.014.017600.1,01.014,01,01.014.017600,56033.15390370000,394187.63863599999
"POINT (52455.217595299997 393011.97878399998)",41152.15880600000,01.014.017600.2,01.014,01,01.014.017600,52455.21759530000,393011.97878399998
"POINT (47459.61587009357 384509.92581908393)",23533.21969750000,01.014.017600.3,01.014,01,01.014.017600,47335.18705410000,386316.42060900002
"POINT (53016.531816720482 382108.1600293073)",31887.27751560000,01.014.017600.4,01.014,01,01.014.017600,51468.67347510000,383977.27198899997
"POINT (54641.527041019515 376141.02838291705)",58857.37727190000,01.014.017600.5,01.014,01,01.014.017600,54898.90846220000,377685.31690999999
"POINT (49242.974877 383106.67557940859)",3611.08322780000,01.014.017700.1,01.014,01,01.014.017700,49242.97487700000,383311.10969999997
"POINT (48538.020536659606 382519.79231766827)",3764.87518692000,01.014.017700.2,01.014,01,01.014.017700,48596.43028540000,382782.63618700003
"POINT (49235.121560300002 382469.56701399997)",2918.10806565000,01.014.017700.3,01.014,01,01.014.017700,49235.12156030000,382469.56701399997
"POINT (49915.095569 382386.58329099999)",3136.89451742000,01.014.017700.4,01.014,01,01.014.017700,49915.09556900000,382386.58329099999
"POINT (48480.82326135099 381877.47004848084)",3596.16765178000,01.014.017700.5,01.014,01,01.014.017700,48334.79888950000,381760.65055100003
"POINT (49067.786912749012 381617.81873914902)",3047.89637383000,01.014.017700.6,01.014,01,01.014.017700,49213.81128460000,381763.84311100002
"POINT (48489.601697742379 381077.27250188938)",4783.24361989000,01.014.017700.7,01.014,01,01.014.017700,48139.14320530000,381164.88712500001
"POINT (49228.532900070204 381152.91964374046)",2767.42780645000,01.014.017700.8,01.014,01,01.014.017700,49199.32802570000,381094.50989500002
"POINT (49299.459260027827 379882.58045755763)",7103.54540645000,01.014.017800.1,01.014,01,01.014.017800,49620.71287810000,380233.03895000002
"POINT (47556.035039129805 380438.11962207215)",7233.67071957000,01.014.017800.2,01.014,01,01.014.017800,47585.23991350000,380116.86600400001
"POINT (48139.366031238416 379471.74513066822)",3921.46515652000,01.014.017800.3,01.014,01,01.014.017800,48373.00502620000,379734.58899999998
"POINT (48350.945148935738 378207.14509714907)",12173.96674730000,01.014.017800.4,01.014,01,01.014.017800,47504.00379220000,378353.16946900001
"POINT (46365.798221959609 377118.49219325493)",10596.53338650000,01.014.017800.5,01.014,01,01.014.017800,46424.20797070000,376388.37033399998
"POINT (49516.12581830976 373919.941796478)",36473.38059110000,01.014.017900.1,01.014,01,01.014.017900,49644.81652890000,369673.14834700001
"POINT (42143.91566272686 368229.88455872197)",39374.06266270000,01.014.017900.2,01.014,01,01.014.017900,43816.89490040000,367200.35887400003
"POINT (63183.002699651217 426098.15606611222)",42304.85061100000,01.014.018000.1,01.014,01,01.014.018000,62539.54914670000,430216.25880499999
"POINT (68506.283237299998 428824.250271)",48311.15921680000,01.014.018000.2,01.014,01,01.014.018000,68506.28323730000,428824.25027100003
"POINT (63991.128759373023 422136.22059524083)",23811.43906190000,01.014.018000.3,01.014,01,01.014.018000,62681.99232730000,420981.10021399998
"POINT (66177.158406639384 419079.10562467156)",24055.49432610000,01.014.018000.4,01.014,01,01.014.018000,66947.23866079999,419695.16982800001
"POINT (62365.482136176659 417077.71074591245)",15295.30741870000,01.014.018100.1,01.014,01,01.014.018100,61518.39385660000,416538.65456800000
"POINT (63888.773400483937 416085.83399733575)",8039.15581192000,01.014.018100.2,01.014,01,01.014.018100,63965.78142590000,416393.86609899998
"POINT (65600.482426843053 416271.20218199998)",17561.89533120000,01.014.018100.3,01.014,01,01.014.018100,66832.61083350000,416271.20218199998
"POINT (68951.153295960612 413885.33127082483)",22735.84006590000,01.014.018100.4,01.014,01,01.014.018100,68181.07304180000,412807.21891499998
"POINT (65207.688617903645 414358.90503841609)",9592.50540574000,01.014.018100.5,01.014,01,01.014.018100,65669.73677040001,414281.89701299998
"POINT (61379.223092446671 413708.55733532843)",20408.99277460000,01.014.018100.6,01.014,01,01.014.018100,63073.39965160000,413092.49313199997
"POINT (63671.984305464241 410269.93356916058)",11939.20131340000,01.014.018200.1,01.014,01,01.014.018200,63363.95220380000,409499.85331500001
"POINT (64874.054585500002 410194.92350899999)",6893.53716371000,01.014.018200.2,01.014,01,01.014.018200,64874.05458550000,410194.92350899999
"POINT (66101.697332099997 410298.222117)",7808.86605213000,01.014.018200.3,01.014,01,01.014.018200,66101.69733210000,410298.22211700003
"POINT (63613.839949300003 407967.752739)",4124.51096200000,01.014.018200.4,01.014,01,01.014.018200,63613.83994930000,407967.75273900002
"POINT (62870.4901292 407161.08269299997)",4911.01022026000,01.014.018200.5,01.014,01,01.014.018200,62870.49012920000,407161.08269299997
"POINT (62817.885851 406314.83965799998)",4460.31686378000,01.014.018200.6,01.014,01,01.014.018200,62817.88585100000,406314.83965799998
"POINT (62604.405133599997 405066.477143)",6165.79955412000,01.014.018200.7,01.014,01,01.014.018200,62604.40513360000,405066.47714300000
"POINT (68135.8507426 409023.30794899998)",8808.87948644000,01.014.018300.1,01.014,01,01.014.018300,68135.85074260000,409023.30794899998
"POINT (67105.392460300005 408450.817041)",4915.82519684000,01.014.018300.2,01.014,01,01.014.018300,67105.39246030001,408450.81704100000
"POINT (64664.093426799998 408767.872366)",3354.28644850000,01.014.018300.3,01.014,01,01.014.018300,64664.09342680000,408767.87236600003
"POINT (65503.764799700002 408737.87433199998)",3355.71203477000,01.014.018300.4,01.014,01,01.014.018300,65503.76479970000,408737.87433199998
"POINT (66329.058193499994 408407.093341)",4472.98716926000,01.014.018300.5,01.014,01,01.014.018300,66329.05819349999,408407.09334100003
"POINT (64645.096397699999 408051.311865)",2888.58193447000,01.014.018300.6,01.014,01,01.014.018300,64645.09639770000,408051.31186500000
"POINT (65500.067304600001 408022.820642)",2952.53552620000,01.014.018300.7,01.014,01,01.014.018300,65500.06730460000,408022.82064200001
"POINT (64394.592133099999 406969.07797699998)",4130.31927078000,01.014.018400.1,01.014,01,01.014.018400,64394.59213310000,406969.07797699998
"POINT (64945.322454 407407.55565699999)",2586.62239834000,01.014.018400.2,01.014,01,01.014.018400,64945.32245400000,407407.55565699999
"POINT (65461.693857099999 407331.414629)",2749.65812585000,01.014.018400.3,01.014,01,01.014.018400,65461.69385710000,407331.41462900001
"POINT (66133.080181 407438.05413599999)",2993.93817432000,01.014.018400.4,01.014,01,01.014.018400,66133.08018100000,407438.05413599999
"POINT (63885.567918100001 407087.917995)",2973.54500513000,01.014.018400.5,01.014,01,01.014.018400,63885.56791810000,407087.91799500003
"POINT (64873.955247899998 406786.14525)",2620.02574197000,01.014.018400.6,01.014,01,01.014.018400,64873.95524790000,406786.14525000000
"POINT (63839.338562299999 406391.88405599998)",2509.81060202000,01.014.018400.7,01.014,01,01.014.018400,63839.33856230000,406391.88405599998
"POINT (64453.022067899998 405777.27884)",3584.85239436000,01.014.018400.8,01.014,01,01.014.018400,64453.02206790000,405777.27883999998
"POINT (63670.546766799998 405745.812028)",3414.28216046000,01.014.018400.9,01.014,01,01.014.018400,63670.54676680000,405745.81202800001
"POINT (66870.1575916 407214.73638399999)",7136.99720834000,01.014.018500.1,01.014,01,01.014.018500,66870.15759160000,407214.73638399999
"POINT (66912.015341467893 405158.39749683946)",11678.88126750000,01.014.018500.2,01.014,01,01.014.018500,67066.03139230001,405928.47775100003
"POINT (65473.950439599997 406531.889365)",3913.99364578000,01.014.018500.3,01.014,01,01.014.018500,65473.95043960000,406531.88936500001
"POINT (65171.169721500002 405964.797426)",3041.93700040000,01.014.018500.4,01.014,01,01.014.018500,65171.16972150000,405964.79742600000
"POINT (65316.351068600001 405384.114033)",5813.77336082000,01.014.018500.5,01.014,01,01.014.018500,65316.35106860000,405384.11403300002
"POINT (63375.695740399999 404494.34196699999)",7743.32862140000,01.014.018500.6,01.014,01,01.014.018500,63375.69574040000,404494.34196699999
"POINT (64323.895380187583 403826.54065916786)",10567.44246610000,01.014.018500.7,01.014,01,01.014.018500,64862.95155810000,403980.55670999998
"POINT (66934.002687300002 403403.78021499998)",6951.65614603000,01.014.018500.8,01.014,01,01.014.018500,66934.00268730000,403403.78021499998
"POINT (66410.106727699997 402021.19132099999)",10759.58389120000,01.014.018600.1,01.014,01,01.014.018600,66410.10672770000,402021.19132099999
"POINT (65608.160777800003 399448.255198)",25876.43251210000,01.014.018600.2,01.014,01,01.014.018600,65608.16077780000,399448.25519800000
"POINT (63396.4528575394 396087.09078391973)",12239.75912500000,01.014.018600.3,01.014,01,01.014.018600,64166.53311170000,396472.13091100001
"POINT (61460.359485040899 396831.62914858386)",12883.43008340000,01.014.018600.4,01.014,01,01.014.018600,60305.23910380000,396908.63717399997
"POINT (60025.739261039394 394408.90014267154)",14291.53980760000,01.014.018600.5,01.014,01,01.014.018600,60795.81951520000,395024.96434599999
"POINT (66020.15446960878 393994.72864416789)",14625.65046700000,01.014.018600.6,01.014,01,01.014.018600,65019.05013920000,394148.74469500000
"POINT (57456.133398968304 402709.24777193181)",62584.00243880000,01.014.018700.1,01.014,01,01.014.018700,58356.96837310000,407084.73193200002
"POINT (62933.861334628476 401765.10447506577)",31095.21094080000,01.014.018700.2,01.014,01,01.014.018700,62317.79713130000,399531.87173800002
"POINT (62150.274101800002 386432.505247)",72551.83349070000,01.014.018800.1,01.014,01,01.014.018800,62150.27410180000,386432.50524700002
"POINT (64022.93332000728 387616.41978499998)",20967.38659530000,01.014.018800.2,01.014,01,01.014.018800,64947.02962500000,387616.41978499998
"POINT (82372.354935675598 437745.3190014268)",164126.53997899999,01.015.016200.2,01.015,01,01.015.016200,79014.93127020000,427673.04800499999
"POINT (111524.29085430081 428755.54826489295)",181952.68761800000,01.015.016200.3,01.015,01,01.015.016200,107047.72596700001,421667.65386000002
"POINT (89274.820475907967 403265.28810933389)",214332.95671900001,01.015.016200.4,01.015,01,01.015.016200,98442.82536510000,394288.28332200000
"POINT (108930.70110314184 412226.65193313471)",32167.76453320000,01.015.016900.1,01.015,01,01.015.016900,109121.70120500000,413754.65274799999
"POINT (112542.80792599999 414050.281261)",7069.08871410000,01.015.016900.2,01.015,01,01.015.016900,112542.80792599999,414050.28126100003
"POINT (112135.686526 412401.77276)",10119.03314660000,01.015.016900.3,01.015,01,01.015.016900,112135.68652600000,412401.77276000002
"POINT (160279.25737625203 421268.56010563148)",296757.24874299997,01.016.017000.2,01.016,01,01.016.017000,149087.84515800001,431713.87817600003
"POINT (187808.71612960161 420448.54759655282)",266899.30102200003,01.016.017100.1,01.016,01,01.016.017100,178855.58635500001,404780.57049100002
"POINT (59326.539070857376 329879.45804263745)",182138.34586900001,01.017.018900.1,01.017,01,01.017.018900,48630.53336680000,344204.46568199998
"POINT (90107.15626578487 342335.46351780801)",152972.73016599999,01.017.019000.1,01.017,01,01.017.019000,82276.15208960000,351503.46840700001
"POINT (76173.750238812354 366255.66437681514)",0.00000000000,01.017.019000.2,01.017,01,01.017.019000,71207.74759050000,374086.66855300002
"POINT (130062.50143328366 412260.33510649006)",180992.07616100000,01.018.019100.1,01.018,01,01.018.019100,130444.50163699999,400800.32899499999
"POINT (142328.23838214899 402844.61412244703)",52879.21597610000,01.018.019100.2,01.018,01,01.018.019100,141182.23777099999,399406.61228900001
"POINT (145886.70104399999 402486.409685)",15832.12131100000,01.018.019100.3,01.018,01,01.018.019100,145886.70104399999,402486.40968500002
"POINT (135076.40671086535 394190.88179614185)",31528.23555900000,01.018.019100.4,01.018,01,01.018.019100,133548.40589600001,394381.88189800002
"POINT (144591.77952899999 395281.135671)",4882.63956074000,01.018.019100.5,01.018,01,01.018.019100,144591.77952899999,395281.13567100000
"POINT (157664.4901833052 398665.84027031239)",83849.97113150000,01.018.019200.1,01.018,01,01.018.019200,154035.48824800001,393699.83762200002
"POINT (148076.11310373785 379798.99268155301)",77819.95734280000,01.018.019200.2,01.018,01,01.018.019200,143683.11076099999,383236.99451500003
"POINT (135192.46486956542 373132.65246786119)",58749.86841410000,01.018.019200.3,01.018,01,01.018.019200,137970.93606400001,373401.53677700000
"POINT (131631.31806506438 374702.10285897186)",39244.41230930000,01.018.019300.1,01.018,01,01.018.019300,129569.87169499999,372819.91269500001
"POINT (125604.01102762979 366602.72307)",11342.45293060000,01.018.019300.2,01.018,01,01.018.019300,126321.03585200000,366602.72307000001
"POINT (128840.256786 366180.417648)",4298.53193729000,01.018.019300.3,01.018,01,01.018.019300,128840.25678600000,366180.41764800000
"POINT (143566.500304596 364991.19424785103)",66591.66993370000,01.018.019400.1,01.018,01,01.018.019400,138982.49786000000,366137.19485899998
"POINT (129895.24453944467 365095.89986404625)",21560.02018750000,01.018.019400.2,01.018,01,01.018.019400,130970.78177600000,365006.27176099998
"POINT (129679.08296314901 359749.99680804304)",130905.55156800000,01.018.019400.3,01.018,01,01.018.019400,128533.08235200000,351727.99252999999
"POINT (106836.96542098567 369062.77030032664)",168909.19810499999,01.018.019500.1,01.018,01,01.018.019500,109510.96684700000,361422.76622599998
"POINT (123654.43952704627 361724.90389641648)",18086.09403920000,01.018.019500.2,01.018,01,01.018.019500,123564.81142400000,360918.25096899999
"POINT (118894.765402149 355600.2296104327)",25790.19348350000,01.018.019500.3,01.018,01,01.018.019500,117748.76479099999,354836.22920300002
"POINT (133024.65996328185 575973.30559117475)",186681.97538700001,01.005.002400.1,01.005,01,01.005.002400,141231.69558999999,577092.44681300002
"POINT (105031.013514 579934.720633)",7374.21685024000,01.002.001300.1,01.002,01,01.002.001300,105031.01351400001,579934.72063300002
"POINT (97541.461187829991 576320.97536517994)",3696.56745949000,01.002.001600.5,01.002,01,01.002.001600,97510.73233730000,576136.60226199997
"POINT (120885.22045199054 561150.81984160165)",148339.09301200000,01.005.002400.2,01.005,01,01.005.002400,127227.02070900000,552197.69006699999
"POINT (106174.84247933682 567118.0384331909)",10402.53903040000,01.002.002100.6,01.002,01,01.002.002100,105476.79804700000,567018.31779999996
"POINT (101618.93478470991 566681.7709546499)",5348.69189150000,01.002.002100.4,01.002,01,01.002.002100,101403.83283100001,566528.12670200004
"POINT (106605.09539923987 562140.11509205995)",6302.78438883000,01.002.002300.1,01.002,01,01.002.002300,106359.26459500000,562078.65739099996
"POINT (104955.89500394002 559172.79122458014)",5990.85745723000,01.002.002300.6,01.002,01,01.002.002300,105017.35270500000,559602.99513199995
"POINT (111537.553869 545968.95259799995)",5832.10547854000,01.004.011500.1,01.004,01,01.004.011500,111537.55386900000,545968.95259799995
"POINT (127547.77415393582 460907.66735154419)",37668.73182940000,01.013.016200.1,01.013,01,01.013.016200,124690.77641100000,461814.65076200000
