year,sex,age,level1,level2,level3,level4,icd,total
1991,F,83,01,01.008,01.008.005300,01.008.005300.8,1889,2
1991,F,83,01,01.008,01.008.005500,01.008.005500.6,1889,2
1991,F,83,01,01.008,01.008.006700,01.008.006700.2,1889,2
1991,F,83,01,01.008,01.008.007800,01.008.007800.5,1889,2
1991,F,83,01,01.008,01.008.009100,01.008.009100.3,1889,2
1991,F,83,01,01.008,01.008.009600,01.008.009600.5,1889,2
1991,F,83,01,01.011,01.011.013200,01.011.013200.6,1889,2
1991,F,83,01,01.002,01.002.000300,01.002.000300.5,1890,2
1991,F,83,01,01.002,01.002.001300,01.002.001300.2,1890,2
1991,F,83,01,01.008,01.008.007600,01.008.007600.4,1899,2
1991,F,83,01,01.009,01.009.002800,01.009.002800.5,1913,2
1991,F,84,01,01.008,01.008.006800,01.008.006800.6,1622,2
1991,F,84,01,01.002,01.002.000700,01.002.000700.5,1623,2
1991,F,84,01,01.008,01.008.006700,01.008.006700.3,1623,2
1991,F,84,01,01.002,01.002.000800,01.002.000800.1,1629,2
1991,F,84,01,01.004,01.004.011600,01.004.011600.7,1629,2
1991,F,84,01,01.008,01.008.004100,01.008.004100.1,1629,2
1991,F,84,01,01.008,01.008.004500,01.008.004500.1,1629,2
1991,F,84,01,01.008,01.008.004500,01.008.004500.3,1629,2
1991,F,84,01,01.008,01.008.005100,01.008.005100.5,1629,2
1991,F,84,01,01.008,01.008.007700,01.008.007700.7,1629,4
1991,F,84,01,01.008,01.008.008300,01.008.008300.8,1629,2
1991,F,84,01,01.008,01.008.008700,01.008.008700.8,1629,2
1991,F,84,01,01.008,01.008.009900,01.008.009900.6,1629,2
1991,F,84,01,01.011,01.011.014600,01.011.014600.6,1629,2
1991,F,84,01,01.014,01.014.017800,01.014.017800.5,1629,2
1991,F,84,01,01.011,01.011.015600,01.011.015600.6,1740,2
1991,F,84,01,01.002,01.002.000500,01.002.000500.2,1741,2
1991,F,84,01,01.002,01.002.000700,01.002.000700.3,1741,2
1991,F,84,01,01.014,01.014.018200,01.014.018200.7,1742,2
1991,F,84,01,01.002,01.002.000500,01.002.000500.4,1744,2
1991,F,84,01,01.002,01.002.001600,01.002.001600.6,1744,2
1991,F,84,01,01.008,01.008.008200,01.008.008200.6,1744,2
1991,F,84,01,01.014,01.014.018100,01.014.018100.1,1744,2
1991,F,84,01,01.015,01.015.016900,01.015.016900.1,1745,2
1991,F,84,01,01.002,01.002.000600,01.002.000600.3,1748,2
1991,F,84,01,01.011,01.011.014200,01.011.014200.7,1748,2
1991,F,84,01,01.018,01.018.019100,01.018.019100.1,1748,2
1991,F,84,01,01.002,01.002.001000,01.002.001000.2,1749,2
1991,F,84,01,01.008,01.008.003800,01.008.003800.5,1749,2
1991,F,84,01,01.008,01.008.003800,01.008.003800.6,1749,2
1991,F,84,01,01.008,01.008.004100,01.008.004100.7,1749,2
1991,F,84,01,01.008,01.008.004400,01.008.004400.4,1749,2
1991,F,84,01,01.008,01.008.004700,01.008.004700.1,1749,2
1991,F,84,01,01.008,01.008.005600,01.008.005600.2,1749,2
1991,F,84,01,01.008,01.008.005600,01.008.005600.5,1749,4
1991,F,84,01,01.008,01.008.005700,01.008.005700.1,1749,2
1991,F,84,01,01.008,01.008.006400,01.008.006400.3,1749,2
1991,F,84,01,01.008,01.008.008700,01.008.008700.3,1749,4
1991,F,84,01,01.008,01.008.008900,01.008.008900.3,1749,2
1991,F,84,01,01.008,01.008.009100,01.008.009100.1,1749,2
1991,F,84,01,01.008,01.008.009600,01.008.009600.5,1749,6
1991,F,84,01,01.011,01.011.013300,01.011.013300.4,1749,2
1991,F,84,01,01.011,01.011.013400,01.011.013400.4,1749,2
1991,F,84,01,01.011,01.011.014200,01.011.014200.4,1749,2
1991,F,84,01,01.008,01.008.005100,01.008.005100.2,1889,2
1991,F,84,01,01.008,01.008.006700,01.008.006700.6,1889,2
1991,F,84,01,01.016,01.016.017000,01.016.017000.1,1889,2
1991,F,84,01,01.018,01.018.019300,01.018.019300.2,1889,2
1991,F,84,01,01.008,01.008.002900,01.008.002900.7,1890,2
1991,F,84,01,01.008,01.008.005700,01.008.005700.5,1890,2
1991,F,84,01,01.008,01.008.007700,01.008.007700.3,1890,2
1991,F,84,01,01.011,01.011.015000,01.011.015000.2,1890,4
1991,F,84,01,01.014,01.014.018400,01.014.018400.9,1890,2
1991,F,85,01,01.008,01.008.004100,01.008.004100.8,1629,2
1991,F,85,01,01.008,01.008.007900,01.008.007900.4,1629,2
1991,F,85,01,01.014,01.014.018600,01.014.018600.1,1744,2
1991,F,85,01,01.008,01.008.003901,01.008.003901.9,1749,2
1991,F,85,01,01.011,01.011.012800,01.011.012800.2,1749,2
1991,F,85,01,01.011,01.011.014200,01.011.014200.8,1749,2
1991,F,85,01,01.013,01.013.016300,01.013.016300.5,1749,2
1991,F,85,01,01.014,01.014.018500,01.014.018500.3,1749,2
1991,F,85,01,01.008,01.008.003800,01.008.003800.7,1889,2
1991,F,85,01,01.008,01.008.009000,01.008.009000.5,1889,2
1991,F,85,01,01.008,01.008.008500,01.008.008500.7,1890,2
1991,F,86,01,01.008,01.008.008100,01.008.008100.2,1552,2
1991,F,86,01,01.002,01.002.001800,01.002.001800.3,1623,2
1991,F,86,01,01.002,01.002.001100,01.002.001100.7,1629,2
1991,F,86,01,01.008,01.008.006000,01.008.006000.5,1629,2
1991,F,86,01,01.008,01.008.008900,01.008.008900.5,1629,2
1991,F,86,01,01.009,01.009.003200,01.009.003200.3,1629,2
1991,F,86,01,01.014,01.014.017800,01.014.017800.3,1629,2
1991,F,86,01,01.016,01.016.017000,01.016.017000.1,1629,2
1991,F,86,01,01.014,01.014.017300,01.014.017300.1,1741,2
1991,F,86,01,01.015,01.015.016900,01.015.016900.1,1741,2
1991,F,86,01,01.008,01.008.007800,01.008.007800.7,1742,2
1991,F,86,01,01.002,01.002.000600,01.002.000600.8,1744,2
1991,F,86,01,01.008,01.008.006600,01.008.006600.5,1744,2
1991,F,86,01,01.008,01.008.007700,01.008.007700.2,1744,2
1991,F,86,01,01.008,01.008.005000,01.008.005000.8,1748,2
1991,F,86,01,01.004,01.004.011200,01.004.011200.3,1749,2
1991,F,86,01,01.004,01.004.011300,01.004.011300.5,1749,4
1991,F,86,01,01.008,01.008.004400,01.008.004400.6,1749,2
1991,F,86,01,01.008,01.008.005600,01.008.005600.4,1749,2
1991,F,86,01,01.008,01.008.005800,01.008.005800.6,1749,2
1991,F,86,01,01.008,01.008.007800,01.008.007800.2,1749,2
1991,F,86,01,01.008,01.008.007900,01.008.007900.2,1749,2
1991,F,86,01,01.008,01.008.008900,01.008.008900.2,1749,2
1991,F,86,01,01.009,01.009.003200,01.009.003200.3,1749,2
1991,F,86,01,01.011,01.011.013000,01.011.013000.1,1749,2
1991,F,86,01,01.014,01.014.018600,01.014.018600.1,1749,2
1991,F,86,01,01.016,01.016.017000,01.016.017000.1,1749,2
1991,F,86,01,01.002,01.002.000800,01.002.000800.2,1889,2
1991,F,86,01,01.004,01.004.011900,01.004.011900.2,1889,2
1991,F,86,01,01.008,01.008.003600,01.008.003600.3,1889,2
1991,F,86,01,01.008,01.008.007500,01.008.007500.8,1889,2
1991,F,86,01,01.014,01.014.017800,01.014.017800.4,1889,2
1991,F,87,01,01.002,01.002.000600,01.002.000600.9,1550,2
1991,F,87,01,01.008,01.008.008800,01.008.008800.6,1550,2
1991,F,87,01,01.001,01.001.000100,01.001.000100.2,1629,2
1991,F,87,01,01.002,01.002.000300,01.002.000300.2,1629,2
1991,F,87,01,01.002,01.002.001000,01.002.001000.6,1629,2
1991,F,87,01,01.002,01.002.002100,01.002.002100.7,1629,2
1991,F,87,01,01.002,01.002.002300,01.002.002300.6,1629,2
1991,F,87,01,01.008,01.008.004100,01.008.004100.1,1629,2
1991,F,87,01,01.008,01.008.006700,01.008.006700.3,1629,2
1991,F,87,01,01.008,01.008.008300,01.008.008300.3,1629,2
1991,F,87,01,01.008,01.008.008300,01.008.008300.7,1629,2
1991,F,87,01,01.008,01.008.009200,01.008.009200.1,1629,2
1991,F,87,01,01.011,01.011.014900,01.011.014900.8,1629,2
1991,F,87,01,01.008,01.008.007600,01.008.007600.2,1740,2
1991,F,87,01,01.018,01.018.019300,01.018.019300.2,1741,2
1991,F,87,01,01.014,01.014.017600,01.014.017600.3,1743,2
1991,F,87,01,01.008,01.008.005400,01.008.005400.4,1748,2
1991,F,87,01,01.002,01.002.001500,01.002.001500.7,1749,2
1991,F,87,01,01.004,01.004.011700,01.004.011700.7,1749,2
1991,F,87,01,01.007,01.007.012200,01.007.012200.4,1749,2
1991,F,87,01,01.008,01.008.003500,01.008.003500.2,1749,2
1991,F,87,01,01.008,01.008.004400,01.008.004400.8,1749,4
1991,F,87,01,01.008,01.008.004600,01.008.004600.1,1749,2
1991,F,87,01,01.008,01.008.005600,01.008.005600.2,1749,2
1991,F,87,01,01.008,01.008.007300,01.008.007300.3,1749,2
1991,F,87,01,01.008,01.008.007600,01.008.007600.2,1749,4
1991,F,87,01,01.008,01.008.010400,01.008.010400.3,1749,2
1991,F,87,01,01.013,01.013.016300,01.013.016300.7,1749,2
1991,F,87,01,01.008,01.008.003800,01.008.003800.4,1889,2
1991,F,87,01,01.008,01.008.004300,01.008.004300.4,1889,2
1991,F,87,01,01.008,01.008.008400,01.008.008400.2,1889,2
1991,F,87,01,01.008,01.008.010400,01.008.010400.4,1889,2
1991,F,87,01,01.013,01.013.016300,01.013.016300.7,1889,2
1991,F,87,01,01.008,01.008.008700,01.008.008700.3,1890,2
1991,F,88,01,01.008,01.008.004300,01.008.004300.2,1551,2
1991,F,88,01,01.008,01.008.004000,01.008.004000.1,1629,2
1991,F,88,01,01.008,01.008.006000,01.008.006000.4,1629,2
1991,F,88,01,01.018,01.018.019100,01.018.019100.3,1629,2
1991,F,88,01,01.001,01.001.000100,01.001.000100.2,1749,2
1991,F,88,01,01.008,01.008.006600,01.008.006600.1,1749,2
1991,F,88,01,01.008,01.008.006800,01.008.006800.1,1749,2
1991,F,88,01,01.008,01.008.007800,01.008.007800.3,1749,2
1991,F,88,01,01.008,01.008.009700,01.008.009700.5,1749,2
1991,F,88,01,01.008,01.008.009900,01.008.009900.6,1749,2
1991,F,88,01,01.008,01.008.010100,01.008.010100.2,1749,2
1991,F,88,01,01.008,01.008.010400,01.008.010400.4,1749,2
1991,F,88,01,01.014,01.014.018000,01.014.018000.4,1749,2
1991,F,88,01,01.008,01.008.009400,01.008.009400.2,1889,2
1991,F,88,01,01.008,01.008.010800,01.008.010800.2,1889,2
1991,F,89,01,01.008,01.008.008700,01.008.008700.6,1744,2
1991,F,89,01,01.011,01.011.015400,01.011.015400.2,1744,2
1991,F,89,01,01.002,01.002.000600,01.002.000600.6,1749,2
1991,F,89,01,01.004,01.004.011900,01.004.011900.1,1749,4
1991,F,89,01,01.008,01.008.006000,01.008.006000.4,1749,2
1991,F,89,01,01.008,01.008.007300,01.008.007300.7,1749,2
1991,F,89,01,01.008,01.008.007700,01.008.007700.3,1749,6
1991,F,89,01,01.008,01.008.009700,01.008.009700.8,1749,2
1991,F,89,01,01.008,01.008.010500,01.008.010500.8,1749,2
1991,F,89,01,01.008,01.008.010700,01.008.010700.1,1749,2
1991,F,89,01,01.011,01.011.012900,01.011.012900.1,1749,2
1991,F,89,01,01.013,01.013.016600,01.013.016600.2,1749,4
1991,F,89,01,01.014,01.014.017700,01.014.017700.8,1749,2
1991,F,89,01,01.014,01.014.018400,01.014.018400.6,1749,2
1991,F,89,01,01.008,01.008.007800,01.008.007800.2,1889,2
1991,F,89,01,01.008,01.008.006600,01.008.006600.5,1890,2
1991,F,89,01,01.002,01.002.001000,01.002.001000.1,1918,2
1991,F,90,01,01.011,01.011.013300,01.011.013300.4,1623,2
1991,F,90,01,01.002,01.002.000600,01.002.000600.5,1629,2
1991,F,90,01,01.004,01.004.011400,01.004.011400.5,1629,2
1991,F,90,01,01.008,01.008.006300,01.008.006300.7,1629,2
1991,F,90,01,01.008,01.008.006700,01.008.006700.1,1629,2
1991,F,90,01,01.008,01.008.007800,01.008.007800.1,1629,2
1991,F,90,01,01.011,01.011.013500,01.011.013500.2,1629,2
1991,F,90,01,01.011,01.011.013900,01.011.013900.3,1629,2
1991,F,90,01,01.014,01.014.018500,01.014.018500.3,1629,2
1991,F,90,01,01.008,01.008.007700,01.008.007700.1,1740,2
1991,F,90,01,01.002,01.002.002300,01.002.002300.3,1742,2
1991,F,90,01,01.002,01.002.000900,01.002.000900.9,1744,2
1991,F,90,01,01.008,01.008.009600,01.008.009600.3,1744,2
1991,F,90,01,01.002,01.002.001600,01.002.001600.1,1745,2
1991,F,90,01,01.004,01.004.011500,01.004.011500.1,1749,2
1991,F,90,01,01.008,01.008.004500,01.008.004500.2,1749,4
1991,F,90,01,01.008,01.008.004600,01.008.004600.7,1749,2
1991,F,90,01,01.008,01.008.005800,01.008.005800.1,1749,2
1991,F,90,01,01.008,01.008.006300,01.008.006300.2,1749,2
1991,F,90,01,01.008,01.008.006700,01.008.006700.5,1749,4
1991,F,90,01,01.008,01.008.007300,01.008.007300.2,1749,2
1991,F,90,01,01.008,01.008.009800,01.008.009800.3,1749,2
1991,F,90,01,01.011,01.011.014200,01.011.014200.2,1749,2
1991,F,90,01,01.013,01.013.016400,01.013.016400.7,1749,2
1991,F,90,01,01.014,01.014.017800,01.014.017800.3,1749,2
1991,F,90,01,01.014,01.014.018300,01.014.018300.5,1749,2
1991,F,90,01,01.018,01.018.019400,01.018.019400.2,1749,2
1991,F,90,01,01.009,01.009.002800,01.009.002800.4,1889,2
1991,F,90,01,01.011,01.011.013800,01.011.013800.6,1889,2
1991,F,91,01,01.002,01.002.001500,01.002.001500.2,1623,2
1991,F,91,01,01.008,01.008.006700,01.008.006700.2,1624,2
1991,F,91,01,01.002,01.002.000500,01.002.000500.6,1629,2
1991,F,91,01,01.002,01.002.001400,01.002.001400.9,1629,2
1991,F,91,01,01.008,01.008.009600,01.008.009600.6,1629,2
1991,F,91,01,01.011,01.011.013300,01.011.013300.4,1629,2
1991,F,91,01,01.014,01.014.017900,01.014.017900.1,1629,2
1991,F,91,01,01.002,01.002.000600,01.002.000600.9,1741,2
1991,F,91,01,01.008,01.008.002900,01.008.002900.7,1741,2
1991,F,91,01,01.008,01.008.006800,01.008.006800.3,1742,2
1991,F,91,01,01.002,01.002.000600,01.002.000600.9,1744,2
1991,F,91,01,01.008,01.008.010300,01.008.010300.6,1744,2
1991,F,91,01,01.011,01.011.014200,01.011.014200.3,1744,4
1991,F,91,01,01.014,01.014.017800,01.014.017800.3,1744,2
1991,F,91,01,01.002,01.002.001900,01.002.001900.8,1749,2
1991,F,91,01,01.004,01.004.011300,01.004.011300.4,1749,2
1991,F,91,01,01.007,01.007.012300,01.007.012300.1,1749,2
1991,F,91,01,01.008,01.008.003900,01.008.003900.5,1749,2
1991,F,91,01,01.008,01.008.007400,01.008.007400.1,1749,2
1991,F,91,01,01.008,01.008.007600,01.008.007600.5,1749,2
1991,F,91,01,01.008,01.008.007900,01.008.007900.1,1749,2
1991,F,91,01,01.008,01.008.007900,01.008.007900.4,1749,2
1991,F,91,01,01.008,01.008.008300,01.008.008300.7,1749,2
1991,F,91,01,01.008,01.008.008700,01.008.008700.5,1749,2
1991,F,91,01,01.009,01.009.003100,01.009.003100.1,1749,2
1991,F,91,01,01.011,01.011.013400,01.011.013400.1,1749,2
1991,F,91,01,01.011,01.011.013800,01.011.013800.2,1749,2
1991,F,91,01,01.016,01.016.017000,01.016.017000.2,1749,2
1991,F,91,01,01.008,01.008.005300,01.008.005300.1,1889,2
1991,F,91,01,01.008,01.008.008900,01.008.008900.4,1889,4
1991,F,91,01,01.008,01.008.010400,01.008.010400.7,1889,2
1991,F,91,01,01.011,01.011.014500,01.011.014500.2,1889,2
1991,F,92,01,01.002,01.002.000600,01.002.000600.3,1623,2
1991,F,92,01,01.013,01.013.016200,01.013.016200.7,1624,2
1991,F,92,01,01.003,01.003.003400,01.003.003400.1,1628,2
1991,F,92,01,01.004,01.004.011900,01.004.011900.3,1629,2
1991,F,92,01,01.008,01.008.004300,01.008.004300.2,1629,2
1991,F,92,01,01.014,01.014.018500,01.014.018500.2,1629,2
1991,F,92,01,01.002,01.002.000500,01.002.000500.3,1741,2
1991,F,92,01,01.008,01.008.006400,01.008.006400.6,1744,2
1991,F,92,01,01.002,01.002.002100,01.002.002100.4,1748,2
1991,F,92,01,01.002,01.002.001900,01.002.001900.3,1749,2
1991,F,92,01,01.008,01.008.005700,01.008.005700.2,1749,2
1991,F,92,01,01.008,01.008.006700,01.008.006700.3,1749,4
1991,F,92,01,01.008,01.008.007500,01.008.007500.4,1749,2
1991,F,92,01,01.008,01.008.007600,01.008.007600.8,1749,4
1991,F,92,01,01.008,01.008.008100,01.008.008100.1,1749,2
1991,F,92,01,01.008,01.008.008800,01.008.008800.5,1749,2
1991,F,92,01,01.008,01.008.009500,01.008.009500.4,1749,2
1991,F,92,01,01.009,01.009.002700,01.009.002700.2,1749,2
1991,F,92,01,01.009,01.009.002700,01.009.002700.4,1749,2
1991,F,92,01,01.011,01.011.013100,01.011.013100.6,1749,2
1991,F,92,01,01.011,01.011.013600,01.011.013600.8,1749,2
1991,F,92,01,01.011,01.011.014800,01.011.014800.1,1749,2
1991,F,92,01,01.008,01.008.003700,01.008.003700.5,1889,2
1991,F,92,01,01.008,01.008.005600,01.008.005600.4,1889,2
1991,F,92,01,01.008,01.008.007500,01.008.007500.1,1889,2
1991,F,92,01,01.011,01.011.013400,01.011.013400.6,1889,2
1991,F,92,01,01.008,01.008.010700,01.008.010700.6,1890,2
1991,F,92,01,01.014,01.014.017700,01.014.017700.8,1890,2
1991,F,93,01,01.011,01.011.013600,01.011.013600.8,1551,2
1991,F,93,01,01.018,01.018.019100,01.018.019100.1,1623,2
1991,F,93,01,01.008,01.008.002900,01.008.002900.4,1629,2
1991,F,93,01,01.008,01.008.003900,01.008.003900.5,1629,2
1991,F,93,01,01.008,01.008.008200,01.008.008200.1,1629,2
1991,F,93,01,01.014,01.014.018800,01.014.018800.2,1629,2
1991,F,93,01,01.011,01.011.012800,01.011.012800.3,1740,2
1991,F,93,01,01.002,01.002.000700,01.002.000700.3,1741,2
1991,F,93,01,01.008,01.008.008300,01.008.008300.1,1741,2
1991,F,93,01,01.002,01.002.000500,01.002.000500.2,1742,2
1991,F,93,01,01.008,01.008.007700,01.008.007700.4,1744,2
1991,F,93,01,01.008,01.008.008700,01.008.008700.4,1744,2
1991,F,93,01,01.009,01.009.002700,01.009.002700.4,1744,2
1991,F,93,01,01.001,01.001.000100,01.001.000100.1,1745,2
1991,F,93,01,01.014,01.014.018500,01.014.018500.2,1745,2
1991,F,93,01,01.002,01.002.000500,01.002.000500.8,1749,2
1991,F,93,01,01.002,01.002.001900,01.002.001900.5,1749,2
1991,F,93,01,01.002,01.002.002300,01.002.002300.8,1749,2
1991,F,93,01,01.003,01.003.003400,01.003.003400.3,1749,2
1991,F,93,01,01.008,01.008.004000,01.008.004000.3,1749,2
1991,F,93,01,01.008,01.008.006400,01.008.006400.4,1749,2
1991,F,93,01,01.008,01.008.007500,01.008.007500.8,1749,2
1991,F,93,01,01.008,01.008.009700,01.008.009700.6,1749,2
1991,F,93,01,01.011,01.011.014500,01.011.014500.1,1749,2
1991,F,93,01,01.014,01.014.018800,01.014.018800.2,1749,4
1991,F,93,01,01.018,01.018.019100,01.018.019100.4,1749,2
1991,F,93,01,01.002,01.002.000700,01.002.000700.2,1889,2
1991,F,94,01,01.018,01.018.019200,01.018.019200.2,1550,2
1991,F,94,01,01.001,01.001.000100,01.001.000100.1,1629,2
1991,F,94,01,01.002,01.002.000400,01.002.000400.8,1629,2
1991,F,94,01,01.004,01.004.011900,01.004.011900.1,1629,2
1991,F,94,01,01.008,01.008.006200,01.008.006200.3,1629,2
1991,F,94,01,01.008,01.008.006600,01.008.006600.5,1629,2
1991,F,94,01,01.008,01.008.006800,01.008.006800.6,1629,2
1991,F,94,01,01.008,01.008.007600,01.008.007600.3,1629,2
1991,F,94,01,01.008,01.008.009100,01.008.009100.2,1629,2
1991,F,94,01,01.002,01.002.000500,01.002.000500.7,1749,2
1991,F,94,01,01.002,01.002.000700,01.002.000700.5,1749,4
1991,F,94,01,01.004,01.004.011500,01.004.011500.2,1749,2
1991,F,94,01,01.004,01.004.011500,01.004.011500.5,1749,2
1991,F,94,01,01.004,01.004.011500,01.004.011500.6,1749,4
1991,F,94,01,01.008,01.008.004300,01.008.004300.5,1749,2
1991,F,94,01,01.008,01.008.005600,01.008.005600.3,1749,4
1991,F,94,01,01.008,01.008.005800,01.008.005800.4,1749,2
1991,F,94,01,01.008,01.008.006300,01.008.006300.6,1749,2
1991,F,94,01,01.008,01.008.008700,01.008.008700.6,1749,2
1991,F,94,01,01.008,01.008.009500,01.008.009500.3,1749,2
1991,F,94,01,01.011,01.011.013100,01.011.013100.1,1749,4
1991,F,94,01,01.011,01.011.013400,01.011.013400.7,1749,2
1991,F,94,01,01.011,01.011.013500,01.011.013500.3,1749,2
1991,F,94,01,01.011,01.011.013500,01.011.013500.6,1749,2
1991,F,94,01,01.011,01.011.014500,01.011.014500.4,1749,2
1991,F,94,01,01.014,01.014.017600,01.014.017600.5,1749,2
1991,F,94,01,01.002,01.002.002100,01.002.002100.7,1889,2
1991,F,94,01,01.008,01.008.006300,01.008.006300.4,1889,2
1991,F,94,01,01.008,01.008.007700,01.008.007700.1,1889,2
1991,F,94,01,01.008,01.008.008300,01.008.008300.5,1889,2
1991,F,94,01,01.008,01.008.008300,01.008.008300.6,1889,2
1991,F,95,01,01.008,01.008.005500,01.008.005500.1,1552,2
1991,F,95,01,01.011,01.011.014000,01.011.014000.1,1625,2
1991,F,95,01,01.002,01.002.000300,01.002.000300.1,1629,2
1991,F,95,01,01.002,01.002.000500,01.002.000500.1,1629,2
1991,F,95,01,01.004,01.004.011700,01.004.011700.9,1629,2
1991,F,95,01,01.008,01.008.007600,01.008.007600.8,1629,2
1991,F,95,01,01.014,01.014.017200,01.014.017200.7,1629,2
1991,F,95,01,01.014,01.014.018500,01.014.018500.7,1629,2
1991,F,95,01,01.018,01.018.019100,01.018.019100.1,1741,2
1991,F,95,01,01.002,01.002.000300,01.002.000300.4,1744,2
1991,F,95,01,01.002,01.002.000900,01.002.000900.6,1744,2
1991,F,95,01,01.014,01.014.017700,01.014.017700.6,1744,2
1991,F,95,01,01.002,01.002.001000,01.002.001000.2,1745,2
1991,F,95,01,01.002,01.002.000800,01.002.000800.3,1749,2
1991,F,95,01,01.008,01.008.003900,01.008.003900.7,1749,2
1991,F,95,01,01.008,01.008.006400,01.008.006400.2,1749,2
1991,F,95,01,01.008,01.008.006800,01.008.006800.4,1749,2
1991,F,95,01,01.008,01.008.007700,01.008.007700.5,1749,2
1991,F,95,01,01.008,01.008.009700,01.008.009700.3,1749,8
1991,F,95,01,01.009,01.009.003100,01.009.003100.3,1749,2
1991,F,95,01,01.011,01.011.014500,01.011.014500.2,1749,4
1991,F,95,01,01.002,01.002.000800,01.002.000800.1,1888,2
1991,F,95,01,01.008,01.008.004100,01.008.004100.5,1889,4
1991,F,95,01,01.008,01.008.005500,01.008.005500.6,1889,2
1991,F,95,01,01.008,01.008.007700,01.008.007700.6,1889,4
1991,F,95,01,01.008,01.008.008100,01.008.008100.1,1889,2
1991,F,96,01,01.002,01.002.001200,01.002.001200.2,1551,2
1991,F,96,01,01.008,01.008.007600,01.008.007600.4,1622,2
1991,F,96,01,01.008,01.008.006800,01.008.006800.1,1623,2
1991,F,96,01,01.008,01.008.008800,01.008.008800.4,1623,2
1991,F,96,01,01.004,01.004.011600,01.004.011600.2,1629,2
1991,F,96,01,01.008,01.008.003600,01.008.003600.4,1629,2
1991,F,96,01,01.008,01.008.007000,01.008.007000.4,1629,2
1991,F,96,01,01.008,01.008.008200,01.008.008200.7,1629,2
1991,F,96,01,01.008,01.008.009600,01.008.009600.3,1629,2
1991,F,96,01,01.008,01.008.010800,01.008.010800.2,1629,2
1991,F,96,01,01.014,01.014.018500,01.014.018500.6,1629,2
1991,F,96,01,01.008,01.008.008900,01.008.008900.7,1744,2
1991,F,96,01,01.014,01.014.018000,01.014.018000.2,1744,4
1991,F,96,01,01.018,01.018.019200,01.018.019200.1,1744,2
1991,F,96,01,01.002,01.002.000800,01.002.000800.2,1749,2
1991,F,96,01,01.003,01.003.003400,01.003.003400.5,1749,2
1991,F,96,01,01.008,01.008.004000,01.008.004000.7,1749,2
1991,F,96,01,01.008,01.008.004100,01.008.004100.1,1749,2
1991,F,96,01,01.008,01.008.005400,01.008.005400.4,1749,4
1991,F,96,01,01.008,01.008.005400,01.008.005400.5,1749,2
1991,F,96,01,01.008,01.008.006400,01.008.006400.7,1749,2
1991,F,96,01,01.008,01.008.008000,01.008.008000.3,1749,2
1991,F,96,01,01.011,01.011.013000,01.011.013000.2,1749,4
1991,F,96,01,01.011,01.011.013500,01.011.013500.2,1749,2
1991,F,96,01,01.011,01.011.015100,01.011.015100.6,1749,2
1991,F,96,01,01.014,01.014.018300,01.014.018300.2,1749,2
1991,F,96,01,01.018,01.018.019500,01.018.019500.3,1749,2
1991,F,96,01,01.008,01.008.004500,01.008.004500.5,1889,4
1991,F,96,01,01.008,01.008.006200,01.008.006200.3,1889,2
1991,F,96,01,01.008,01.008.007900,01.008.007900.4,1889,2
1991,F,96,01,01.008,01.008.009100,01.008.009100.3,1889,4
1991,F,96,01,01.014,01.014.018000,01.014.018000.1,1889,2
1991,F,96,01,01.014,01.014.018400,01.014.018400.6,1889,2
