SAHSU_GRD_LEVEL4,AREANAME,GID,GEOGRAPHIC_CENTROID
"01.014.018400.7","01.014.018400.7","1181","{""type"":""Point"",""coordinates"":[-7.06408301705652,53.4468678269539]}"
"01.014.018400.8","01.014.018400.8","1182","{""type"":""Point"",""coordinates"":[-7.05481492845229,53.4410360897081]}"
"01.014.018400.9","01.014.018400.9","1183","{""type"":""Point"",""coordinates"":[-7.06750055142169,53.440838876547]}"
"01.014.018500.1","01.014.018500.1","1184","{""type"":""Point"",""coordinates"":[-7.02196228912166,53.4548405668684]}"
"01.014.018500.2","01.014.018500.2","1185","{""type"":""Point"",""coordinates"":[-7.01853780820676,53.4450843898568]}"
"01.014.018500.3","01.014.018500.3","1186","{""type"":""Point"",""coordinates"":[-7.04026874200085,53.4495692320451]}"
"01.014.018500.4","01.014.018500.4","1187","{""type"":""Point"",""coordinates"":[-7.04296547728684,53.4436157174408]}"
"01.014.018500.5","01.014.018500.5","1188","{""type"":""Point"",""coordinates"":[-7.04109342919545,53.4390336364304]}"
"01.014.018500.6","01.014.018500.6","1189","{""type"":""Point"",""coordinates"":[-7.07139461032531,53.4286975169486]}"
"01.014.018500.7","01.014.018500.7","1190","{""type"":""Point"",""coordinates"":[-7.04564139876039,53.4260177540767]}"
"01.014.018500.8","01.014.018500.8","1191","{""type"":""Point"",""coordinates"":[-7.01713465900672,53.4206369540114]}"
"01.014.018600.1","01.014.018600.1","1192","{""type"":""Point"",""coordinates"":[-7.02427934953591,53.4102156175634]}"
"01.014.018600.2","01.014.018600.2","1193","{""type"":""Point"",""coordinates"":[-7.03786648469521,53.3855605426074]}"
"01.014.018600.3","01.014.018600.3","1194","{""type"":""Point"",""coordinates"":[-7.04294272215983,53.3591250026969]}"
"01.014.018600.4","01.014.018600.4","1195","{""type"":""Point"",""coordinates"":[-7.10706740578204,53.3579373232857]}"
"01.014.018600.5","01.014.018600.5","1196","{""type"":""Point"",""coordinates"":[-7.09979040483034,53.3429509067567]}"
"01.014.018600.6","01.014.018600.6","1197","{""type"":""Point"",""coordinates"":[-7.0284282543907,53.3373227428383]}"
"01.014.018700.1","01.014.018700.1","1198","{""type"":""Point"",""coordinates"":[-7.17349924876015,53.4348315201212]}"
"01.014.018700.2","01.014.018700.2","1199","{""type"":""Point"",""coordinates"":[-7.05042794125757,53.3792350536692]}"
"01.014.018800.1","01.014.018800.1","1200","{""type"":""Point"",""coordinates"":[-7.07358239291936,53.2710472920798]}"
"01.014.018800.2","01.014.018800.2","1201","{""type"":""Point"",""coordinates"":[-7.03293808069209,53.2717187920276]}"
"01.015.016200.2","01.015.016200.2","1202","{""type"":""Point"",""coordinates"":[-6.83417505496767,53.7246384996149]}"
"01.015.016200.3","01.015.016200.3","1203","{""type"":""Point"",""coordinates"":[-6.47205564013452,53.6318576442361]}"
"01.015.016200.4","01.015.016200.4","1204","{""type"":""Point"",""coordinates"":[-6.65350652958023,53.3564840840575]}"
"01.015.016900.1","01.015.016900.1","1205","{""type"":""Point"",""coordinates"":[-6.38435727096088,53.5409807714885]}"
"01.015.016900.2","01.015.016900.2","1206","{""type"":""Point"",""coordinates"":[-6.33702227342471,53.5450218771766]}"
"01.015.016900.3","01.015.016900.3","1207","{""type"":""Point"",""coordinates"":[-6.34396546669347,53.5261891728713]}"
"01.016.017000.1","01.016.017000.1","1208","{""type"":""Point"",""coordinates"":[-5.40805422931042,53.9516972495064]}"
"01.016.017000.2","01.016.017000.2","1209","{""type"":""Point"",""coordinates"":[-5.78092721820135,53.6807754785583]}"
"01.016.017100.1","01.016.017100.1","1210","{""type"":""Point"",""coordinates"":[-5.3867849827657,53.4951823385256]}"
"01.017.018900.1","01.017.018900.1","1211","{""type"":""Point"",""coordinates"":[-7.18937264778301,52.877674077889]}"
"01.017.019000.1","01.017.019000.1","1212","{""type"":""Point"",""coordinates"":[-6.76704918572751,52.9321950018975]}"
"01.017.019000.2","01.017.019000.2","1213","{""type"":""Point"",""coordinates"":[-6.95432779713003,53.1620443499894]}"
"01.018.019100.1","01.018.019100.1","1214","{""type"":""Point"",""coordinates"":[-6.02673082391707,53.3904914881846]}"
"01.018.019100.2","01.018.019100.2","1215","{""type"":""Point"",""coordinates"":[-5.90890275126961,53.4254814788855]}"
"01.018.019100.3","01.018.019100.3","1216","{""type"":""Point"",""coordinates"":[-5.83454248333988,53.4572482720644]}"
"01.018.019100.4","01.018.019100.4","1217","{""type"":""Point"",""coordinates"":[-5.96855686004767,53.3787744921858]}"
"01.018.019100.5","01.018.019100.5","1218","{""type"":""Point"",""coordinates"":[-5.84287656004809,53.3926760961525]}"
"01.018.019200.1","01.018.019200.1","1219","{""type"":""Point"",""coordinates"":[-5.72179555141595,53.3652942567092]}"
"01.018.019200.2","01.018.019200.2","1220","{""type"":""Point"",""coordinates"":[-5.82850513358896,53.2831861268577]}"
"01.018.019200.3","01.018.019200.3","1221","{""type"":""Point"",""coordinates"":[-5.89886754225477,53.182195267045]}"
"01.018.019300.1","01.018.019300.1","1222","{""type"":""Point"",""coordinates"":[-6.04962563563251,53.1903162912595]}"
"01.018.019300.2","01.018.019300.2","1223","{""type"":""Point"",""coordinates"":[-6.09408943431331,53.1249132745471]}"
"01.018.019300.3","01.018.019300.3","1224","{""type"":""Point"",""coordinates"":[-6.05850421755384,53.1230921424108]}"
"01.018.019400.1","01.018.019400.1","1225","{""type"":""Point"",""coordinates"":[-5.90366048024658,53.1295670557766]}"
"01.018.019400.2","01.018.019400.2","1226","{""type"":""Point"",""coordinates"":[-6.02261773674326,53.1123378387876]}"
"01.018.019400.3","01.018.019400.3","1227","{""type"":""Point"",""coordinates"":[-6.00042147093117,53.0132691368881]}"
"01.018.019500.1","01.018.019500.1","1228","{""type"":""Point"",""coordinates"":[-6.21892269464773,53.0728858605023]}"
"01.018.019500.2","01.018.019500.2","1229","{""type"":""Point"",""coordinates"":[-6.13005821818134,53.0769144397032]}"
"01.018.019500.3","01.018.019500.3","1230","{""type"":""Point"",""coordinates"":[-6.21289399464705,53.0181887942758]}"
