GEOLEVEL_ID,AREAID,NUM_ADJACENCIES,ADJACENCY_LIST
"4","01.008.004700.6","8","01.008.004700.1,01.008.004700.2,01.008.004700.5,01.008.004700.8,01.008.004700.9,01.008.004800.1,01.008.004800.4,01.008.004800.7"
"4","01.008.004700.7","7","01.008.004600.5,01.008.004600.8,01.008.004700.4,01.008.004700.5,01.008.004700.8,01.008.006100.2,01.008.006100.4"
"4","01.008.004700.8","6","01.008.004700.4,01.008.004700.5,01.008.004700.6,01.008.004700.7,01.008.004700.9,01.008.006100.2"
"4","01.008.004700.9","7","01.008.004700.5,01.008.004700.6,01.008.004700.8,01.008.004800.4,01.008.004800.7,01.008.006100.2,01.008.006200.1"
"4","01.008.004800.1","7","01.008.004500.4,01.008.004500.5,01.008.004700.2,01.008.004700.6,01.008.004800.2,01.008.004800.4,01.008.004800.5"
"4","01.008.004800.2","6","01.008.004500.4,01.008.004800.1,01.008.004800.3,01.008.004800.4,01.008.004800.5,01.008.004800.6"
"4","01.008.004800.3","6","01.008.004500.4,01.008.004800.2,01.008.004800.5,01.008.004800.6,01.008.004900.2,01.008.005000.1"
"4","01.008.004800.4","8","01.008.004700.2,01.008.004700.6,01.008.004700.9,01.008.004800.1,01.008.004800.2,01.008.004800.5,01.008.004800.7,01.008.004800.9"
"4","01.008.004800.5","8","01.008.004800.1,01.008.004800.2,01.008.004800.3,01.008.004800.4,01.008.004800.6,01.008.004800.7,01.008.004800.8,01.008.004800.9"
"4","01.008.004800.6","8","01.008.004800.2,01.008.004800.3,01.008.004800.5,01.008.004800.8,01.008.004800.9,01.008.004900.2,01.008.005000.1,01.008.005000.3"
"4","01.008.004800.7","7","01.008.004700.6,01.008.004700.9,01.008.004800.4,01.008.004800.5,01.008.004800.9,01.008.006100.2,01.008.006200.1"
"4","01.008.004800.8","6","01.008.004800.5,01.008.004800.6,01.008.004800.9,01.008.005000.1,01.008.005000.3,01.008.006200.1"
"4","01.008.004800.9","6","01.008.004800.4,01.008.004800.5,01.008.004800.6,01.008.004800.7,01.008.004800.8,01.008.006200.1"
"4","01.008.004900.1","10","01.008.004400.1,01.008.004900.3,01.008.004900.4,01.008.004900.5,01.008.004900.6,01.008.005000.2,01.008.005000.5,01.008.005000.6,01.008.005000.8,01.009.002700.1"
"4","01.008.004900.2","8","01.008.004400.1,01.008.004500.4,01.008.004800.3,01.008.004800.6,01.008.004900.3,01.008.004900.5,01.008.005000.1,01.008.005000.2"
"4","01.008.004900.3","7","01.008.004400.1,01.008.004500.4,01.008.004900.1,01.008.004900.2,01.008.004900.4,01.008.004900.5,01.008.005000.2"
"4","01.008.004900.4","4","01.008.004900.1,01.008.004900.3,01.008.004900.5,01.008.004900.6"
"4","01.008.004900.5","7","01.008.004900.1,01.008.004900.2,01.008.004900.3,01.008.004900.4,01.008.004900.6,01.008.005000.2,01.008.005000.5"
"4","01.008.004900.6","3","01.008.004900.1,01.008.004900.4,01.008.004900.5"
"4","01.008.005000.1","7","01.008.004800.3,01.008.004800.6,01.008.004800.8,01.008.004900.2,01.008.005000.2,01.008.005000.3,01.008.005000.4"
"4","01.008.005000.2","8","01.008.004900.1,01.008.004900.2,01.008.004900.3,01.008.004900.5,01.008.005000.1,01.008.005000.3,01.008.005000.4,01.008.005000.5"
"4","01.008.005000.3","7","01.008.004800.6,01.008.004800.8,01.008.005000.1,01.008.005000.2,01.008.005000.4,01.008.005000.7,01.008.006200.1"
"4","01.008.005000.4","8","01.008.005000.1,01.008.005000.2,01.008.005000.3,01.008.005000.5,01.008.005000.6,01.008.005000.7,01.008.005000.8,01.008.006200.1"
"4","01.008.005000.5","5","01.008.004900.1,01.008.004900.5,01.008.005000.2,01.008.005000.4,01.008.005000.6"
"4","01.008.005000.6","5","01.008.004900.1,01.008.005000.4,01.008.005000.5,01.008.005000.7,01.008.005000.8"
"4","01.008.005000.7","5","01.008.005000.3,01.008.005000.4,01.008.005000.6,01.008.005000.8,01.008.006200.1"
"4","01.008.005000.8","10","01.008.004900.1,01.008.005000.4,01.008.005000.6,01.008.005000.7,01.008.006200.1,01.008.006300.7,01.008.006400.1,01.008.006400.2,01.009.002700.1,01.009.002700.4"
"4","01.008.005100.1","6","01.008.003500.1,01.008.005100.3,01.008.005100.4,01.008.005100.5,01.008.005200.1,01.008.005200.2"
"4","01.008.005100.2","3","01.008.003500.1,01.008.005100.3,01.008.005100.4"
"4","01.008.005100.3","5","01.008.003500.1,01.008.005100.1,01.008.005100.2,01.008.005100.4,01.008.005100.5"
"4","01.008.005100.4","6","01.008.003500.1,01.008.005100.1,01.008.005100.2,01.008.005100.3,01.008.005100.5,01.008.005100.6"
"4","01.008.005100.5","8","01.008.003500.1,01.008.005100.1,01.008.005100.3,01.008.005100.4,01.008.005100.6,01.008.005200.1,01.008.005200.2,01.008.005200.5"
"4","01.008.005100.6","7","01.008.003500.1,01.008.005100.4,01.008.005100.5,01.008.005200.2,01.008.005200.5,01.008.005200.7,01.008.006000.1"
"4","01.008.005200.1","7","01.008.003500.1,01.008.005100.1,01.008.005100.5,01.008.005200.2,01.008.005200.3,01.008.005200.4,01.008.005300.1"
"4","01.008.005200.2","6","01.008.005100.1,01.008.005100.5,01.008.005100.6,01.008.005200.1,01.008.005200.3,01.008.005200.5"
"4","01.008.005200.3","4","01.008.005200.1,01.008.005200.2,01.008.005200.4,01.008.005200.5"
"4","01.008.005200.4","6","01.008.005200.1,01.008.005200.3,01.008.005200.5,01.008.005200.6,01.008.005300.1,01.008.005300.3"
"4","01.008.005200.5","7","01.008.005100.5,01.008.005100.6,01.008.005200.2,01.008.005200.3,01.008.005200.4,01.008.005200.6,01.008.005200.7"
"4","01.008.005200.6","6","01.008.005200.4,01.008.005200.5,01.008.005200.7,01.008.005300.1,01.008.005300.3,01.008.005300.8"
"4","01.008.005200.7","5","01.008.005100.6,01.008.005200.5,01.008.005200.6,01.008.005300.8,01.008.006000.1"
"4","01.008.005300.1","9","01.008.003500.1,01.008.003500.3,01.008.005200.1,01.008.005200.4,01.008.005200.6,01.008.005300.2,01.008.005300.3,01.008.005300.4,01.008.005400.5"
"4","01.008.005300.2","7","01.008.005300.1,01.008.005300.3,01.008.005300.4,01.008.005300.5,01.008.005400.1,01.008.005400.5,01.008.005500.1"
"4","01.008.005300.3","8","01.008.005200.4,01.008.005200.6,01.008.005300.1,01.008.005300.2,01.008.005300.4,01.008.005300.6,01.008.005300.7,01.008.005300.8"
"4","01.008.005300.4","6","01.008.005300.1,01.008.005300.2,01.008.005300.3,01.008.005300.5,01.008.005300.6,01.008.005300.7"
"4","01.008.005300.5","7","01.008.005300.2,01.008.005300.4,01.008.005300.6,01.008.005400.1,01.008.005500.1,01.008.006000.2,01.008.007700.1"
"4","01.008.005300.6","6","01.008.005300.3,01.008.005300.4,01.008.005300.5,01.008.005300.7,01.008.006000.1,01.008.006000.2"
"4","01.008.005300.7","6","01.008.005300.3,01.008.005300.4,01.008.005300.6,01.008.005300.8,01.008.006000.1,01.008.006000.2"
"4","01.008.005300.8","5","01.008.005200.6,01.008.005200.7,01.008.005300.3,01.008.005300.7,01.008.006000.1"
"4","01.008.005400.1","7","01.008.005300.2,01.008.005300.5,01.008.005400.2,01.008.005400.5,01.008.005500.1,01.008.005500.2,01.008.005500.3"
"4","01.008.005400.2","6","01.008.005400.1,01.008.005400.3,01.008.005400.5,01.008.005500.2,01.008.005500.3,01.008.005500.4"
"4","01.008.005400.3","6","01.008.005400.2,01.008.005400.4,01.008.005400.5,01.008.005500.3,01.008.005500.4,01.008.005700.4"
"4","01.008.005400.4","7","01.008.005400.3,01.008.005400.5,01.008.005500.4,01.008.005600.2,01.008.005700.1,01.008.005700.4,01.008.005700.5"
"4","01.008.005400.5","11","01.008.003500.1,01.008.003500.3,01.008.005300.1,01.008.005300.2,01.008.005400.1,01.008.005400.2,01.008.005400.3,01.008.005400.4,01.008.005600.2,01.008.005600.6,01.008.005700.1"
"4","01.008.005500.1","8","01.008.005300.2,01.008.005300.5,01.008.005400.1,01.008.005500.2,01.008.005500.5,01.008.006000.2,01.008.007700.1,01.008.007700.2"
"4","01.008.005500.2","6","01.008.005400.1,01.008.005400.2,01.008.005500.1,01.008.005500.3,01.008.005500.5,01.008.005500.6"
"4","01.008.005500.3","6","01.008.005400.1,01.008.005400.2,01.008.005400.3,01.008.005500.2,01.008.005500.4,01.008.005500.6"
"4","01.008.005500.4","8","01.008.005400.2,01.008.005400.3,01.008.005400.4,01.008.005500.3,01.008.005500.6,01.008.005500.7,01.008.005700.4,01.008.005700.7"
"4","01.008.005500.5","5","01.008.005500.1,01.008.005500.2,01.008.005500.6,01.008.007700.2,01.008.007800.1"
"4","01.008.005500.6","8","01.008.005500.2,01.008.005500.3,01.008.005500.4,01.008.005500.5,01.008.005500.7,01.008.007700.2,01.008.007800.1,01.008.007800.2"
"4","01.008.005500.7","5","01.008.005500.4,01.008.005500.6,01.008.005700.7,01.008.007800.2,01.008.007800.3"
"4","01.008.005600.1","8","01.008.003500.3,01.008.004100.7,01.008.005600.4,01.008.005600.5,01.008.005600.6,01.008.005700.3,01.008.005900.2,01.008.005900.3"
"4","01.008.005600.2","6","01.008.005400.4,01.008.005400.5,01.008.005600.3,01.008.005600.6,01.008.005700.1,01.008.005700.2"
"4","01.008.005600.3","5","01.008.005600.2,01.008.005600.4,01.008.005600.6,01.008.005700.2,01.008.005700.3"
"4","01.008.005600.4","6","01.008.005600.1,01.008.005600.3,01.008.005600.5,01.008.005600.6,01.008.005700.2,01.008.005700.3"
"4","01.008.005600.5","7","01.008.005600.1,01.008.005600.4,01.008.005700.3,01.008.005800.1,01.008.005800.2,01.008.005900.3,01.008.005900.8"
"4","01.008.005600.6","6","01.008.003500.3,01.008.005400.5,01.008.005600.1,01.008.005600.2,01.008.005600.3,01.008.005600.4"
"4","01.008.005700.1","7","01.008.005400.4,01.008.005400.5,01.008.005600.2,01.008.005700.2,01.008.005700.4,01.008.005700.5,01.008.005700.6"
"4","01.008.005700.2","8","01.008.005600.2,01.008.005600.3,01.008.005600.4,01.008.005700.1,01.008.005700.3,01.008.005700.5,01.008.005700.6,01.008.005800.1"
"4","01.008.005700.3","8","01.008.005600.1,01.008.005600.3,01.008.005600.4,01.008.005600.5,01.008.005700.2,01.008.005700.6,01.008.005800.1,01.008.005800.2"
"4","01.008.005700.4","7","01.008.005400.3,01.008.005400.4,01.008.005500.4,01.008.005700.1,01.008.005700.5,01.008.005700.7,01.008.007900.1"
"4","01.008.005700.5","8","01.008.005400.4,01.008.005700.1,01.008.005700.2,01.008.005700.4,01.008.005700.6,01.008.005700.7,01.008.005800.3,01.008.007900.1"
"4","01.008.005700.6","6","01.008.005700.1,01.008.005700.2,01.008.005700.3,01.008.005700.5,01.008.005800.1,01.008.005800.3"
"4","01.008.005700.7","8","01.008.005500.4,01.008.005500.7,01.008.005700.4,01.008.005700.5,01.008.007800.2,01.008.007800.3,01.008.007900.1,01.008.007900.2"
"4","01.008.005800.1","11","01.008.005600.5,01.008.005700.2,01.008.005700.3,01.008.005700.6,01.008.005800.2,01.008.005800.3,01.008.005800.5,01.008.005800.6,01.008.007900.3,01.008.008000.2,01.008.008000.3"
"4","01.008.005800.2","7","01.008.005600.5,01.008.005700.3,01.008.005800.1,01.008.005800.4,01.008.005800.5,01.008.005900.3,01.008.005900.8"
"4","01.008.005800.3","5","01.008.005700.5,01.008.005700.6,01.008.005800.1,01.008.005800.6,01.008.007900.1"
"4","01.008.005800.4","5","01.008.005800.2,01.008.005800.5,01.008.005900.8,01.008.007200.3,01.008.008000.1"
"4","01.008.005800.5","6","01.008.005800.1,01.008.005800.2,01.008.005800.4,01.008.008000.1,01.008.008000.2,01.008.008000.3"
"4","01.008.005800.6","6","01.008.005800.1,01.008.005800.3,01.008.007900.1,01.008.007900.2,01.008.007900.3,01.008.008000.2"
"4","01.008.005900.1","14","01.008.004100.5,01.008.004100.7,01.008.004100.8,01.008.004600.6,01.008.005900.2,01.008.005900.3,01.008.005900.4,01.008.005900.5,01.008.005900.6,01.008.005900.7,01.008.006100.1,01.008.006100.5,01.008.006100.7,01.008.006700.1"
"4","01.008.005900.2","6","01.008.003500.3,01.008.004100.5,01.008.004100.7,01.008.005600.1,01.008.005900.1,01.008.005900.3"
"4","01.008.005900.3","8","01.008.005600.1,01.008.005600.5,01.008.005800.2,01.008.005900.1,01.008.005900.2,01.008.005900.6,01.008.005900.7,01.008.005900.8"
"4","01.008.005900.4","7","01.008.005900.1,01.008.005900.5,01.008.006100.7,01.008.006700.1,01.008.006700.3,01.008.006700.5,01.008.007200.1"
"4","01.008.005900.5","4","01.008.005900.1,01.008.005900.4,01.008.005900.7,01.008.007200.1"
"4","01.008.005900.6","7","01.008.005900.1,01.008.005900.3,01.008.005900.7,01.008.005900.8,01.008.007200.1,01.008.007200.2,01.008.007200.3"
"4","01.008.005900.7","6","01.008.005900.1,01.008.005900.3,01.008.005900.5,01.008.005900.6,01.008.007200.1,01.008.007200.2"
"4","01.008.005900.8","8","01.008.005600.5,01.008.005800.2,01.008.005800.4,01.008.005900.3,01.008.005900.6,01.008.007200.2,01.008.007200.3,01.008.008000.1"
"4","01.008.006000.1","8","01.008.003500.1,01.008.005100.6,01.008.005200.7,01.008.005300.6,01.008.005300.7,01.008.005300.8,01.008.006000.2,01.008.006000.3"
"4","01.008.006000.2","12","01.008.005300.5,01.008.005300.6,01.008.005300.7,01.008.005500.1,01.008.006000.1,01.008.006000.3,01.008.006000.4,01.008.007700.1,01.008.007700.5,01.008.007700.7,01.008.008200.2,01.008.008200.3"
"4","01.008.006000.3","5","01.008.003500.1,01.008.006000.1,01.008.006000.2,01.008.006000.4,01.008.006000.5"
"4","01.008.006000.4","7","01.008.006000.2,01.008.006000.3,01.008.006000.5,01.008.008200.2,01.008.008200.3,01.008.008200.4,01.008.008400.1"
"4","01.008.006000.5","9","01.008.003500.1,01.008.006000.3,01.008.006000.4,01.008.006000.6,01.008.008200.4,01.008.008400.1,01.008.008400.3,01.008.008400.6,01.008.008400.7"
"4","01.008.006000.6","6","01.008.003500.1,01.008.003500.4,01.008.006000.5,01.008.008400.3,01.008.009100.3,01.008.009100.4"
"4","01.008.006000.7","5","01.008.002900.1,01.008.006200.2,01.008.006200.5,01.008.006300.1,01.008.006300.6"
"4","01.008.006100.1","7","01.008.004100.8,01.008.004600.6,01.008.004600.7,01.008.005900.1,01.008.006100.3,01.008.006100.5,01.008.006100.6"
"4","01.008.006100.2","11","01.008.004600.8,01.008.004700.7,01.008.004700.8,01.008.004700.9,01.008.004800.7,01.008.006100.4,01.008.006100.8,01.008.006200.1,01.008.006200.2,01.008.006200.3,01.008.006200.4"
"4","01.008.006100.3","8","01.008.004600.6,01.008.004600.7,01.008.004600.8,01.008.006100.1,01.008.006100.4,01.008.006100.5,01.008.006100.6,01.008.006100.8"
"4","01.008.006100.4","8","01.008.004600.7,01.008.004600.8,01.008.004700.7,01.008.006100.2,01.008.006100.3,01.008.006100.6,01.008.006100.8,01.008.006200.3"
"4","01.008.006100.5","6","01.008.005900.1,01.008.006100.1,01.008.006100.3,01.008.006100.6,01.008.006100.7,01.008.006800.1"
"4","01.008.006100.6","7","01.008.006100.1,01.008.006100.3,01.008.006100.4,01.008.006100.5,01.008.006100.7,01.008.006100.8,01.008.006800.1"
"4","01.008.006100.7","7","01.008.005900.1,01.008.005900.4,01.008.006100.5,01.008.006100.6,01.008.006700.1,01.008.006700.2,01.008.006800.1"
"4","01.008.006100.8","8","01.008.006100.2,01.008.006100.3,01.008.006100.4,01.008.006100.6,01.008.006200.3,01.008.006200.6,01.008.006800.1,01.008.006800.2"
"4","01.008.006200.1","12","01.008.004700.9,01.008.004800.7,01.008.004800.8,01.008.004800.9,01.008.005000.3,01.008.005000.4,01.008.005000.7,01.008.005000.8,01.008.006100.2,01.008.006200.2,01.008.006200.4,01.008.006300.7"
"4","01.008.006200.2","7","01.008.006000.7,01.008.006100.2,01.008.006200.1,01.008.006200.3,01.008.006200.4,01.008.006200.5,01.008.006300.1"
"4","01.008.006200.3","6","01.008.006100.2,01.008.006100.4,01.008.006100.8,01.008.006200.2,01.008.006200.5,01.008.006200.6"
"4","01.008.006200.4","6","01.008.006100.2,01.008.006200.1,01.008.006200.2,01.008.006300.1,01.008.006300.2,01.008.006300.7"
"4","01.008.006200.5","5","01.008.002900.1,01.008.006000.7,01.008.006200.2,01.008.006200.3,01.008.006200.6"
"4","01.008.006200.6","8","01.008.002900.1,01.008.002900.2,01.008.006100.8,01.008.006200.3,01.008.006200.5,01.008.006800.2,01.008.006800.3,01.008.006800.4"
"4","01.008.006300.1","6","01.008.006000.7,01.008.006200.2,01.008.006200.4,01.008.006300.2,01.008.006300.4,01.008.006300.6"
"4","01.008.006300.2","6","01.008.006200.4,01.008.006300.1,01.008.006300.3,01.008.006300.4,01.008.006300.5,01.008.006300.7"
"4","01.008.006300.3","5","01.008.006300.2,01.008.006300.5,01.008.006300.7,01.008.006400.3,01.008.006400.7"
"4","01.008.006300.4","6","01.008.006300.1,01.008.006300.2,01.008.006300.5,01.008.006300.6,01.008.006900.1,01.008.006900.2"
"4","01.008.006300.5","7","01.008.006300.2,01.008.006300.3,01.008.006300.4,01.008.006400.7,01.008.006600.1,01.008.006900.1,01.008.006900.2"
"4","01.008.006300.6","6","01.008.002900.1,01.008.002900.4,01.008.006000.7,01.008.006300.1,01.008.006300.4,01.008.006900.1"
"4","01.008.006300.7","7","01.008.005000.8,01.008.006200.1,01.008.006200.4,01.008.006300.2,01.008.006300.3,01.008.006400.2,01.008.006400.3"
"4","01.008.006400.1","6","01.008.005000.8,01.008.006400.2,01.008.006400.4,01.008.006400.5,01.008.006500.1,01.009.002700.4"
"4","01.008.006400.2","7","01.008.005000.8,01.008.006300.7,01.008.006400.1,01.008.006400.3,01.008.006400.4,01.008.006400.6,01.008.006400.7"
"4","01.008.006400.3","4","01.008.006300.3,01.008.006300.7,01.008.006400.2,01.008.006400.7"
"4","01.008.006400.4","5","01.008.006400.1,01.008.006400.2,01.008.006400.6,01.008.006500.1,01.008.006600.2"
"4","01.008.006400.5","4","01.008.006400.1,01.008.006500.1,01.008.006500.2,01.009.002700.4"
"4","01.008.006400.6","6","01.008.006400.2,01.008.006400.4,01.008.006400.7,01.008.006500.1,01.008.006600.1,01.008.006600.2"
"4","01.008.006400.7","8","01.008.006300.3,01.008.006300.5,01.008.006400.2,01.008.006400.3,01.008.006400.6,01.008.006600.1,01.008.006600.2,01.008.006900.2"
"4","01.008.006500.1","8","01.008.006400.1,01.008.006400.4,01.008.006400.5,01.008.006400.6,01.008.006500.2,01.008.006500.3,01.008.006600.2,01.009.002700.4"
"4","01.008.006500.2","6","01.008.006400.5,01.008.006500.1,01.008.006500.3,01.008.006500.4,01.009.002700.4,01.009.002700.5"
"4","01.008.006500.3","8","01.008.006500.1,01.008.006500.2,01.008.006500.4,01.008.006500.5,01.008.006500.6,01.008.006600.2,01.008.006600.3,01.008.006600.6"
"4","01.008.006500.4","6","01.008.006500.2,01.008.006500.3,01.008.006500.6,01.008.007000.1,01.009.002700.4,01.009.002700.5"
"4","01.008.006500.5","6","01.008.006500.3,01.008.006500.6,01.008.006500.7,01.008.006600.3,01.008.006600.6,01.008.006600.8"
"4","01.008.006500.6","7","01.008.006500.3,01.008.006500.4,01.008.006500.5,01.008.006500.7,01.008.007000.1,01.008.007000.2,01.008.007000.4"
"4","01.008.006500.7","5","01.008.006500.5,01.008.006500.6,01.008.006600.8,01.008.007000.3,01.008.007000.4"
"4","01.008.006600.1","7","01.008.006300.5,01.008.006400.6,01.008.006400.7,01.008.006600.2,01.008.006600.3,01.008.006600.4,01.008.006900.2"
"4","01.008.006600.2","7","01.008.006400.4,01.008.006400.6,01.008.006400.7,01.008.006500.1,01.008.006500.3,01.008.006600.1,01.008.006600.3"
"4","01.008.006600.3","7","01.008.006500.3,01.008.006500.5,01.008.006600.1,01.008.006600.2,01.008.006600.4,01.008.006600.5,01.008.006600.6"
"4","01.008.006600.4","6","01.008.006600.1,01.008.006600.3,01.008.006600.5,01.008.006600.6,01.008.006900.2,01.008.006900.5"
"4","01.008.006600.5","8","01.008.006600.3,01.008.006600.4,01.008.006600.6,01.008.006600.7,01.008.006600.8,01.008.006900.2,01.008.006900.5,01.008.006900.6"
"4","01.008.006600.6","7","01.008.006500.3,01.008.006500.5,01.008.006600.3,01.008.006600.4,01.008.006600.5,01.008.006600.7,01.008.006600.8"
"4","01.008.006600.7","7","01.008.006600.5,01.008.006600.6,01.008.006600.8,01.008.006900.6,01.008.007000.3,01.008.007100.2,01.008.007100.3"
"4","01.008.006600.8","7","01.008.006500.5,01.008.006500.7,01.008.006600.5,01.008.006600.6,01.008.006600.7,01.008.007000.3,01.008.007100.3"
"4","01.008.006700.1","7","01.008.005900.1,01.008.005900.4,01.008.006100.7,01.008.006700.2,01.008.006700.3,01.008.006700.4,01.008.006800.1"
"4","01.008.006700.2","7","01.008.006100.7,01.008.006700.1,01.008.006700.3,01.008.006700.4,01.008.006800.1,01.008.006800.2,01.008.006800.4"
"4","01.008.006700.3","6","01.008.005900.4,01.008.006700.1,01.008.006700.2,01.008.006700.4,01.008.006700.5,01.008.007200.1"
"4","01.008.006700.4","7","01.008.006700.1,01.008.006700.2,01.008.006700.3,01.008.006700.5,01.008.006800.2,01.008.006800.4,01.008.006800.5"
"4","01.008.006700.5","7","01.008.005900.4,01.008.006700.3,01.008.006700.4,01.008.006700.6,01.008.006800.4,01.008.006800.5,01.008.007200.1"
"4","01.008.006700.6","7","01.008.006700.5,01.008.006800.5,01.008.006800.6,01.008.007200.1,01.008.007300.3,01.008.007300.4,01.008.007400.1"
"4","01.008.006800.1","7","01.008.006100.5,01.008.006100.6,01.008.006100.7,01.008.006100.8,01.008.006700.1,01.008.006700.2,01.008.006800.2"
"4","01.008.006800.2","7","01.008.006100.8,01.008.006200.6,01.008.006700.2,01.008.006700.4,01.008.006800.1,01.008.006800.3,01.008.006800.4"
"4","01.008.006800.3","8","01.008.002900.1,01.008.002900.2,01.008.002900.6,01.008.006200.6,01.008.006800.2,01.008.006800.4,01.008.006800.5,01.008.006800.6"
"4","01.008.006800.4","8","01.008.006200.6,01.008.006700.2,01.008.006700.4,01.008.006700.5,01.008.006800.2,01.008.006800.3,01.008.006800.5,01.008.006800.6"
